Created as New Dataset,Sample 012 By Analyst Date Wednesday, January 20 2016
853,0.1403,
852,0.1393,
851,0.1396,
850,0.1417,
849,0.145,
848,0.1486,
847,0.1515,
846,0.1537,
845,0.156,
844,0.159,
843,0.1631,
842,0.1681,
841,0.174,
840,0.1808,
839,0.1888,
838,0.1979,
837,0.2084,
836,0.2203,
835,0.2336,
834,0.2482,
833,0.2639,
832,0.2804,
831,0.297,
830,0.3128,
829,0.3267,
828,0.3372,
827,0.3424,
826,0.3408,
825,0.3322,
824,0.3172,
823,0.2979,
822,0.277,
821,0.2567,
820,0.2385,
819,0.2229,
818,0.2101,
817,0.2,
816,0.1924,
815,0.187,
814,0.1839,
813,0.1828,
812,0.1839,
811,0.1869,
810,0.1921,
809,0.1995,
808,0.2092,
807,0.221,
806,0.2346,
805,0.2496,
804,0.2654,
803,0.2812,
802,0.2963,
801,0.3102,
800,0.3222,
799,0.3312,
798,0.3362,
797,0.3366,
796,0.3321,
795,0.3235,
794,0.3121,
793,0.2995,
792,0.2869,
791,0.2751,
790,0.2647,
789,0.2562,
788,0.2499,
787,0.2461,
786,0.2451,
785,0.2472,
784,0.2523,
783,0.2602,
782,0.2703,
781,0.2813,
780,0.2917,
779,0.2994,
778,0.3032,
777,0.3023,
776,0.2972,
775,0.2891,
774,0.2797,
773,0.2701,
772,0.2612,
771,0.2532,
770,0.2462,
769,0.24,
768,0.2344,
767,0.229,
766,0.224,
765,0.2193,
764,0.215,
763,0.2113,
762,0.2084,
761,0.2064,
760,0.2055,
759,0.2057,
758,0.207,
757,0.2094,
756,0.2126,
755,0.2163,
754,0.2201,
753,0.2236,
752,0.2264,
751,0.228,
750,0.2279,
749,0.226,
748,0.222,
747,0.2162,
746,0.2092,
745,0.2016,
744,0.1939,
743,0.1867,
742,0.1807,
741,0.1761,
740,0.173,
739,0.1713,
738,0.1704,
737,0.1694,
736,0.1677,
735,0.1651,
734,0.162,
733,0.159,
732,0.1566,
731,0.1552,
730,0.1546,
729,0.1543,
728,0.1536,
727,0.1521,
726,0.1498,
725,0.1467,
724,0.1432,
723,0.1399,
722,0.1369,
721,0.1346,
720,0.1334,
719,0.1342,
718,0.1381,
717,0.1463,
716,0.1601,
715,0.1794,
714,0.2011,
713,0.2188,
712,0.2263,
711,0.2215,
710,0.2086,
709,0.1936,
708,0.1805,
707,0.1707,
706,0.1639,
705,0.1593,
704,0.1565,
703,0.155,
702,0.1552,
701,0.1573,
700,0.1616,
699,0.1681,
698,0.1759,
697,0.1837,
696,0.1897,
695,0.1925,
694,0.1917,
693,0.188,
692,0.1825,
691,0.1764,
690,0.1706,
689,0.1653,
688,0.1608,
687,0.1569,
686,0.1537,
685,0.151,
684,0.1485,
683,0.1462,
682,0.1441,
681,0.1424,
680,0.141,
679,0.1398,
678,0.1388,
677,0.1379,
676,0.1371,
675,0.1365,
674,0.1359,
673,0.1354,
672,0.1348,
671,0.1341,
670,0.1334,
669,0.1327,
668,0.132,
667,0.1312,
666,0.1303,
665,0.1295,
664,0.1287,
663,0.1279,
662,0.1273,
661,0.1268,
660,0.1262,
659,0.1256,
658,0.125,
657,0.1246,
656,0.1242,
655,0.1239,
654,0.1236,
653,0.1233,
652,0.1228,
651,0.1222,
650,0.1218,
649,0.1215,
648,0.1212,
647,0.121,
646,0.1208,
645,0.1208,
644,0.121,
643,0.1214,
642,0.1221,
641,0.123,
640,0.1236,
639,0.1237,
638,0.1231,
637,0.1219,
636,0.1203,
635,0.1189,
634,0.1179,
633,0.1173,
632,0.117,
631,0.1167,
630,0.1166,
629,0.1166,
628,0.1165,
627,0.1162,
626,0.116,
625,0.1158,
624,0.1155,
623,0.1153,
622,0.1153,
621,0.1153,
620,0.1152,
619,0.115,
618,0.1151,
617,0.1153,
616,0.1154,
615,0.1155,
614,0.1156,
613,0.1158,
612,0.1159,
611,0.116,
610,0.1163,
609,0.1166,
608,0.1167,
607,0.1168,
606,0.1172,
605,0.1179,
604,0.1186,
603,0.119,
602,0.1192,
601,0.1195,
600,0.1198,
