F1,F10,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F11,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F12,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F13,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F14,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F15,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F16,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F17,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F18,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F19,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F2,F20,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F21,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F22,F220,F221,F23,F24,F25,F26,F27,F28,F29,F3,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F4,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F5,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F6,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F7,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F8,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F9,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99
0,0,15,9,7,10,9,13,11,10,9,8,0,12,12,7,5,4,9,6,7,6,8,0,9,5,6,10,9,7,9,9,5,5,0,3,8,5,9,8,1,3,3,6,3,0,6,4,3,2,4,3,8,2,4,2,1,3,3,6,1,2,4,2,1,2,1,0,0,3,0,0,1,2,0,0,2,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,2,1,0,0,0,2,0,2,2,1,1,1,1,2,1,2,3,0,4,1,6,0,3,4,2,4,2,2,0,5,10,3,2,2,5,4,6,10,4,0,5,9,8,12,10,12,4,2,4,4
0,0,9,8,10,5,5,4,12,7,11,7,0,9,7,4,8,6,10,12,10,7,12,0,17,9,6,8,5,11,6,7,6,4,0,4,9,4,3,5,3,7,7,5,6,1,4,3,1,5,3,5,4,6,5,6,0,2,0,3,4,6,0,2,2,2,1,0,1,1,0,1,0,0,0,1,0,1,0,2,1,1,0,3,0,2,1,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,2,2,1,3,0,1,1,0,0,1,2,3,2,0,3,1,0,0,1,0,0,1,6,4,1,3,3,4,6,2,0,2,1,6,5,8,1,8,5,8,8,1,6,8,5,5,6,8,9,10,4,7
0,0,13,8,6,14,9,7,12,12,7,11,0,14,11,9,8,11,10,9,11,8,6,0,7,9,11,5,6,14,7,12,8,9,0,6,9,5,7,9,8,9,3,4,2,1,8,6,2,5,3,1,7,4,6,5,0,5,1,6,1,0,3,1,1,2,3,0,2,7,0,1,2,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,2,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,3,1,0,1,3,1,1,0,4,1,2,2,2,1,2,4,1,5,1,0,1,10,2,1,5,2,5,3,4,0,6,6,8,5,4,4,6,6,9,6,0,5,4,7,13,8,4,12,9,10,10
0,0,10,9,9,9,20,10,11,8,14,18,0,13,12,17,9,6,8,14,7,9,8,0,14,14,8,11,14,12,13,17,13,6,0,10,8,11,15,8,2,3,5,4,2,0,6,3,6,6,5,4,4,3,3,2,0,4,3,3,2,3,4,2,2,2,2,0,0,1,1,1,3,1,0,3,0,2,0,0,4,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,4,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,1,1,1,1,0,4,1,0,4,5,1,4,3,4,0,0,2,0,3,1,5,4,1,8,8,4,1,4,5,3,6,6,8,4,7,9,4,1,5,6,8,12,8,13,8,11,19,9
0,0,15,14,14,16,16,12,13,13,10,5,1,13,11,9,11,10,14,12,12,21,9,0,13,12,16,10,14,10,11,9,10,7,0,4,8,5,9,5,3,7,7,3,11,0,9,7,13,6,3,4,3,6,3,6,0,2,0,5,1,8,4,2,1,3,1,0,1,3,3,1,1,3,1,2,0,0,0,2,0,2,2,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,2,1,0,1,0,4,5,1,6,5,4,2,3,0,4,2,4,3,4,6,4,6,8,6,0,1,8,5,6,8,7,3,8,3,9,0,8,11,7,5,13,6,13,12,11,9
0,0,17,14,12,11,9,19,19,16,13,13,0,17,23,15,19,18,16,12,13,13,15,0,10,13,11,7,10,14,10,10,13,12,0,12,9,15,7,7,12,13,7,7,8,0,3,4,5,6,4,11,3,6,6,1,0,2,3,1,4,2,4,2,3,2,2,0,0,0,1,2,2,2,1,1,1,3,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,2,3,0,1,0,0,1,2,1,2,2,2,0,0,1,0,4,2,6,1,2,5,2,3,1,5,4,3,3,0,5,3,2,4,1,0,7,8,10,9,3,10,5,5,9,11,0,11,4,9,11,16,14,11,7,17,9
0,0,13,15,17,13,11,12,17,18,23,15,0,23,11,16,12,22,11,19,11,11,18,0,8,10,15,13,14,4,16,12,9,7,0,18,8,10,10,10,6,11,7,9,8,1,5,9,4,6,6,6,6,6,7,9,0,3,4,5,0,2,3,4,1,6,4,0,0,0,3,0,0,3,0,3,3,1,0,1,1,2,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,1,2,0,0,0,1,1,0,2,0,0,1,0,1,2,0,1,1,2,0,2,0,2,1,0,3,2,4,3,2,2,6,0,3,0,1,3,7,4,6,5,4,10,0,8,1,8,11,6,5,8,7,11,12,1,15,12,16,13,16,13,11,15,10,17
0,1,10,15,13,15,18,18,14,14,16,16,0,15,14,20,16,16,17,13,19,20,17,0,22,21,13,13,18,13,14,14,8,14,0,13,9,6,14,10,12,7,13,11,4,0,7,11,2,9,4,6,9,2,6,1,1,8,3,1,4,1,2,5,5,4,2,1,1,2,1,0,3,1,1,4,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,2,2,3,0,3,0,2,1,4,2,2,2,4,4,2,2,0,2,4,4,2,7,6,7,7,6,6,0,9,3,8,11,13,9,9,10,4,8,0,9,16,11,10,11,16,8,14,17,19
0,0,20,20,18,11,20,23,21,21,15,7,0,16,20,18,22,11,20,24,13,22,23,0,16,14,15,21,12,16,17,20,14,9,0,16,17,14,7,17,16,10,10,12,7,0,8,6,5,3,5,3,4,1,8,5,0,2,3,2,5,1,1,1,5,3,2,0,0,2,3,0,0,2,1,2,4,0,0,3,2,1,1,0,1,3,1,3,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,3,1,2,3,4,3,0,0,3,0,4,4,1,1,3,1,8,3,1,5,0,2,6,7,9,3,6,4,7,2,5,0,7,8,7,7,9,9,7,6,8,13,0,6,12,11,16,20,13,18,21,17,19
0,0,17,14,16,11,24,22,28,23,21,14,0,16,23,19,15,17,18,22,24,24,31,0,20,17,13,16,21,18,19,15,22,12,0,12,16,16,18,15,10,14,7,13,9,0,11,10,7,9,3,4,3,2,5,2,2,6,3,7,6,2,8,5,3,7,1,0,5,1,4,4,3,3,4,1,0,0,0,0,0,1,0,2,2,0,0,2,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,2,1,1,1,1,2,0,1,4,4,5,4,2,2,1,3,3,0,8,6,7,5,5,6,8,7,7,4,0,3,6,7,15,9,7,6,12,10,13,0,13,13,6,14,12,14,15,17,19,24
0,0,18,12,13,20,20,16,13,17,30,21,0,22,21,16,22,24,24,21,18,26,13,1,17,25,22,19,16,28,14,13,12,22,0,14,15,16,21,11,18,8,13,7,13,0,9,9,9,11,7,5,3,7,5,5,0,2,6,5,3,4,4,2,3,4,4,0,1,0,2,2,1,3,0,1,0,1,0,1,1,1,2,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,2,0,2,0,0,2,5,0,1,1,0,2,1,0,0,6,2,4,0,2,1,0,3,4,2,9,2,4,3,0,10,8,3,4,5,11,8,5,7,6,0,9,7,14,18,10,11,12,18,11,14,0,15,6,18,15,16,17,12,15,16,22
0,0,28,25,20,17,25,17,18,32,14,24,0,32,24,25,22,21,22,16,14,28,19,0,27,16,26,20,18,24,18,27,27,9,1,21,16,17,21,11,14,15,13,13,14,0,13,3,10,13,10,8,9,8,5,1,0,6,3,6,5,3,8,6,6,4,9,0,2,3,1,0,2,2,6,2,1,3,0,2,1,1,2,3,3,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,1,0,0,4,0,1,3,0,2,4,4,1,4,4,7,5,4,9,1,2,7,7,12,7,13,8,8,15,9,0,10,5,6,11,9,15,13,10,15,16,0,9,20,15,19,20,14,16,18,29,12
0,0,21,30,26,26,20,32,31,27,23,29,0,28,36,30,23,25,25,44,27,26,24,0,25,24,29,36,10,17,25,20,21,20,0,8,14,23,18,19,17,19,14,10,16,0,17,13,15,9,14,8,4,5,7,5,0,6,2,3,5,3,5,7,4,5,1,0,2,1,2,4,3,3,2,2,2,1,0,1,0,0,1,2,0,2,0,1,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,0,1,0,2,1,3,3,1,0,0,2,1,1,1,1,7,5,4,2,0,1,3,4,1,2,3,3,2,8,3,0,5,6,4,4,4,5,5,9,7,10,0,12,6,12,15,21,12,18,16,10,15,0,9,20,16,21,24,21,33,18,23,20
0,0,16,32,22,25,29,31,27,30,34,27,0,27,38,29,25,43,28,33,28,29,32,0,18,31,32,34,24,17,18,22,27,18,0,16,18,13,27,24,6,13,14,9,12,0,19,6,6,12,15,8,4,12,6,10,0,6,8,11,0,0,5,8,5,1,6,0,1,1,7,4,0,1,2,4,2,0,0,0,1,1,0,1,0,3,2,1,0,0,1,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,1,4,4,2,1,0,2,3,4,5,3,2,6,5,4,5,0,3,10,8,6,5,13,10,12,10,16,0,13,13,12,13,16,20,18,24,9,23,0,15,16,15,20,18,21,19,27,16,26
0,0,26,38,26,23,32,31,37,36,37,26,0,31,43,45,35,28,29,32,32,39,47,0,27,24,28,32,32,32,31,16,21,26,0,21,24,22,18,23,21,13,10,12,14,0,22,8,13,9,9,7,11,5,8,14,0,7,8,5,3,3,7,4,2,5,7,0,3,5,0,3,2,3,3,2,1,3,1,1,0,2,4,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,3,1,1,0,2,0,3,1,0,1,0,1,0,0,2,3,4,1,4,0,1,0,3,2,5,4,7,3,8,2,0,10,6,3,6,5,12,9,7,7,6,0,13,16,13,9,18,11,13,19,15,14,0,15,15,21,28,24,26,24,25,28,37
0,0,39,30,32,34,47,33,45,17,34,35,0,28,30,35,31,30,41,37,43,45,35,0,28,26,33,35,39,28,34,21,27,26,0,20,27,17,15,21,20,28,18,21,3,0,11,9,13,15,11,12,7,11,9,9,0,7,9,12,9,3,11,11,4,6,2,0,4,3,2,0,3,2,1,3,2,1,0,2,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,2,1,1,2,3,2,1,0,1,0,1,4,3,3,2,4,3,4,0,4,2,4,3,6,7,2,7,3,9,0,13,4,6,8,6,9,8,10,5,12,0,19,13,11,16,9,12,15,20,26,27,0,22,20,29,24,31,25,35,28,25,34
0,1,25,33,28,36,44,46,40,42,37,35,0,41,37,38,36,32,34,28,31,25,32,0,30,23,32,36,32,27,32,22,26,20,0,31,23,23,21,21,23,13,20,16,14,0,10,19,16,12,7,9,11,9,9,5,0,5,8,5,9,6,4,6,3,7,5,0,3,3,2,4,5,1,1,2,1,4,0,2,2,1,6,1,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,3,1,1,0,4,0,3,4,1,0,1,2,3,1,0,3,0,3,4,2,1,8,10,8,3,6,9,0,3,7,9,8,7,13,6,9,9,11,0,16,13,22,16,22,17,25,22,23,30,0,29,29,19,28,18,32,33,23,42,33
0,0,46,43,37,34,42,45,50,45,39,55,0,43,34,37,41,49,43,24,40,48,46,0,36,39,36,43,44,29,33,27,31,24,0,19,33,15,23,26,23,21,18,21,20,0,13,8,17,20,14,7,10,16,7,17,0,7,7,8,4,4,0,5,4,7,6,0,3,5,3,4,3,2,2,3,1,2,0,2,1,2,4,1,2,1,1,2,1,0,0,1,2,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,3,1,0,0,0,3,1,0,0,1,2,0,5,0,4,1,1,2,4,1,3,0,3,2,0,1,5,6,5,5,8,7,4,7,10,0,8,8,4,8,8,13,12,9,15,13,0,17,6,11,17,12,18,20,19,21,32,0,22,32,32,28,29,35,33,42,29,38
0,0,36,41,35,43,41,48,49,40,59,35,0,45,44,46,45,47,50,38,46,60,32,0,44,31,36,38,41,34,35,22,39,32,0,29,34,22,28,32,25,16,26,22,18,0,20,14,23,15,22,13,11,18,11,11,0,5,2,4,9,11,4,7,5,6,7,0,2,7,8,1,4,4,1,3,2,1,0,3,2,2,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,3,0,2,3,2,0,1,0,3,4,3,2,1,4,1,1,0,3,4,3,4,6,1,8,1,10,14,0,4,9,8,9,10,14,11,12,15,14,0,9,10,12,25,18,15,26,20,25,29,0,27,31,30,24,29,35,34,39,42,45
0,1,54,45,45,36,41,46,52,44,54,47,0,45,47,38,53,55,66,51,50,56,47,0,44,45,52,45,42,39,43,36,32,31,0,34,42,31,26,27,30,21,28,17,17,0,11,22,18,11,7,12,11,9,7,11,0,9,6,6,10,3,6,9,7,4,6,0,5,3,1,6,4,3,2,3,3,1,0,0,1,1,2,2,2,2,0,1,0,0,1,3,0,3,0,0,1,1,1,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,3,2,2,2,2,0,2,2,3,3,1,4,3,4,0,0,0,4,2,4,5,4,5,8,4,6,11,0,10,3,4,3,11,12,13,17,9,11,0,16,29,17,17,31,28,23,21,26,34,0,28,33,39,38,32,37,29,36,40,36
0,0,47,49,50,49,57,63,59,52,66,61,0,52,43,47,61,42,55,60,51,66,57,0,58,44,37,45,53,45,43,43,29,32,0,41,30,36,26,31,29,25,25,25,31,0,21,15,15,15,20,18,16,11,19,5,0,15,6,10,13,9,6,12,5,6,5,0,5,4,4,2,3,3,4,1,3,1,0,3,3,1,0,1,1,1,2,0,1,0,4,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,0,1,0,0,1,0,1,0,0,1,0,1,5,0,0,0,2,3,2,5,1,1,2,5,2,0,4,7,7,8,3,4,1,7,8,10,0,9,10,14,11,12,9,15,19,12,12,0,21,17,19,19,27,18,22,26,23,25,0,32,28,41,36,41,31,45,33,40,46
0,0,53,48,38,60,61,53,66,46,70,71,0,71,64,73,58,67,44,60,69,60,66,0,53,50,42,43,53,47,34,42,38,45,0,46,39,35,38,25,25,24,19,18,24,0,22,16,12,24,19,16,13,14,9,10,0,13,12,11,14,5,4,7,8,10,8,1,0,5,7,1,5,4,0,3,4,2,0,1,3,2,1,2,0,1,1,1,1,0,2,1,2,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,3,0,1,0,3,3,1,0,2,0,1,2,0,2,1,4,2,3,1,3,2,3,6,0,6,3,7,4,8,6,11,6,8,10,0,9,9,12,10,11,16,18,19,10,17,1,17,21,11,27,26,27,28,34,29,35,0,33,37,41,39,43,50,51,46,39,49
0,0,51,81,79,61,46,55,72,68,71,52,0,58,69,56,81,70,68,59,71,61,55,0,69,59,52,63,50,54,44,53,50,49,0,52,37,35,33,25,26,33,30,35,32,0,19,14,16,28,15,11,13,12,18,14,0,11,13,11,6,8,8,7,12,5,3,0,7,5,5,4,2,4,3,3,2,6,0,0,2,4,0,1,3,1,1,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,2,2,0,0,2,1,0,1,1,0,2,0,4,3,4,2,4,0,4,1,3,2,4,3,3,4,3,3,0,3,10,3,8,8,3,8,6,7,8,0,7,8,17,15,16,15,18,9,19,13,1,16,21,19,22,24,30,29,30,33,29,0,42,29,39,40,55,61,45,62,52,68
0,0,72,74,76,62,75,71,83,74,79,81,0,87,62,79,79,84,73,76,76,70,68,0,67,65,66,55,53,57,53,45,44,52,0,54,37,28,41,36,32,33,33,23,26,0,19,27,19,18,22,18,23,21,17,14,0,8,8,14,11,8,12,7,13,5,9,0,4,6,3,4,4,3,4,3,4,1,0,0,3,1,0,1,4,1,0,1,0,0,1,2,2,0,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,2,1,2,1,0,0,0,2,0,1,0,4,2,4,3,3,1,1,3,2,6,0,6,3,5,6,5,4,10,6,8,7,0,11,10,15,14,13,13,20,13,10,24,0,22,16,31,37,33,28,24,31,25,42,0,40,44,52,48,48,46,53,61,63,70
0,0,72,82,75,73,65,57,94,91,102,76,0,101,84,86,89,78,78,76,68,72,75,0,62,54,66,69,49,70,60,66,60,66,0,52,47,30,40,44,38,31,37,44,33,0,20,20,19,28,21,11,24,11,19,11,0,7,8,14,14,6,14,7,3,8,6,0,8,5,5,6,8,5,4,5,3,1,0,1,2,3,3,4,1,2,1,2,0,0,0,1,1,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,1,1,2,1,0,1,1,1,1,1,0,0,4,3,0,3,4,4,3,0,5,3,5,5,5,0,6,4,5,5,9,2,6,12,10,8,0,6,13,15,18,15,18,17,20,24,13,0,23,27,36,25,26,22,45,35,32,30,0,52,44,48,53,51,49,57,68,59,69
0,1,74,74,84,87,97,71,95,93,87,85,0,96,95,108,92,96,106,92,83,75,93,0,72,76,86,76,59,70,62,68,61,47,1,52,41,48,53,53,42,43,31,30,33,0,27,32,18,21,24,20,18,12,9,18,0,16,12,7,10,9,10,7,6,3,10,0,1,5,4,6,2,2,3,4,3,3,0,2,3,2,1,1,4,2,0,2,2,0,1,0,2,3,1,0,1,0,1,0,0,1,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,3,2,1,2,0,0,4,2,2,3,2,2,4,2,4,6,0,8,5,5,4,9,5,2,6,7,15,0,10,14,16,14,17,13,27,10,22,16,0,18,39,30,26,20,26,24,56,40,47,0,44,51,43,50,46,59,74,88,58,66
0,0,86,72,90,99,84,104,100,88,102,101,0,96,99,102,93,94,84,92,81,76,93,0,85,83,82,69,64,74,73,70,75,44,0,43,64,45,50,51,47,43,38,52,27,0,37,31,24,27,20,28,20,17,16,17,0,22,12,12,13,11,8,8,9,5,3,0,2,11,5,3,4,8,6,3,4,4,0,2,2,2,3,4,2,1,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,2,1,0,0,2,1,0,1,2,0,0,0,1,0,3,2,4,0,4,5,3,4,4,4,1,8,3,5,0,5,3,9,9,11,6,7,8,13,11,0,13,14,9,7,16,22,19,13,18,25,0,23,20,39,32,39,27,45,31,48,54,0,63,51,52,61,75,69,79,65,75,106
0,0,82,77,100,112,109,117,94,100,106,116,0,106,143,107,113,121,81,116,110,101,92,0,90,84,100,88,90,64,77,89,72,58,0,64,51,56,55,59,41,45,29,39,43,0,49,27,23,18,19,31,18,25,17,12,0,13,11,20,12,7,9,11,5,7,6,0,8,7,4,5,7,3,2,3,5,2,0,3,2,0,1,7,4,1,1,2,1,0,0,1,2,2,2,3,1,0,2,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,1,2,1,2,2,2,0,4,1,3,2,6,6,7,4,4,6,0,3,9,7,8,6,4,6,9,2,7,0,11,11,21,13,20,14,25,28,24,21,0,37,30,31,26,39,36,43,45,57,58,0,59,57,61,65,73,79,79,77,78,85
0,0,99,96,98,98,109,86,106,108,116,144,0,126,114,108,102,125,116,111,107,111,121,0,103,98,101,91,76,94,86,76,78,79,0,65,58,59,66,43,39,31,52,36,35,0,45,29,34,41,21,29,21,18,21,15,0,18,21,18,7,8,15,7,5,10,9,0,3,6,6,7,3,8,3,6,5,0,0,4,5,3,1,2,1,3,1,0,1,1,1,0,4,0,1,2,1,3,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,2,1,3,2,2,0,0,3,1,1,0,0,6,1,0,3,2,3,3,2,4,0,4,7,7,10,6,9,9,11,8,10,0,8,12,17,19,22,23,23,18,27,22,0,30,34,33,28,49,34,26,51,54,39,0,52,67,49,67,73,83,80,93,96,99
0,0,105,113,98,132,125,127,133,130,134,137,0,129,112,137,139,137,119,148,119,114,140,0,117,112,121,104,88,94,78,101,80,88,0,66,66,71,54,55,61,44,54,43,31,0,41,35,27,35,12,26,20,23,29,14,0,15,25,21,11,12,8,7,6,5,5,0,3,8,5,2,9,2,2,1,5,3,0,1,1,2,3,1,2,2,1,1,2,0,1,0,1,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,2,1,1,0,1,1,3,2,0,1,1,2,1,2,0,1,2,1,7,2,6,5,3,2,8,0,5,3,5,4,5,11,16,11,16,11,0,10,14,14,10,21,26,25,31,28,31,0,24,38,35,51,52,46,52,45,66,54,0,61,76,83,60,71,77,90,88,87,116
